discipline_title,event_title,game_slug,participant_type,medal_type,rank_position,country_3_letter_code,medal_type_encoded
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,17,CHN,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,18,ESP,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,19,CAN,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,20,SUI,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,21,NOR,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,22,ISR,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,23,SUI,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,24,BER,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,24,BRA,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,26,PAN,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,27,JPN,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,28,TTO,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,29,FIN,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,30,AUT,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,31,MEX,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,32,PHI,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,33,ISL,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,34,ARG,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,34,POR,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,36,PHI,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,37,HKG,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,38,ISL,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,39,HKG,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,40,VEN,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,41,PER,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,42,SGP,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,43,EGY,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,44,GUA,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,45,ISV,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,46,ISV,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,47,KUW,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,48,SMR,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,49,KUW,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,50,LBN,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,DSQ,CHN,0.0
Swimming,100m breaststroke men,los-angeles-1984,Athlete,0,DSQ,HON,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,GOLD,1,USA,2.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,SILVER,2,USA,3.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,BRONZE,3,NED,1.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,4,AUS,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,5,NED,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,6,GBR,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,7,FRG,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,8,AUS,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,9,ITA,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,10,FRG,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,11,CAN,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,12,SWE,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,13,JPN,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,14,CAN,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,15,GBR,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,16,JPN,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,17,ITA,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,18,TPE,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,19,FRA,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,20,IRL,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,21,MEX,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,22,PER,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,23,GRE,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,24,MEX,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,25,PHI,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,26,ISR,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,27,ARG,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,28,TPE,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,29,KOR,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,30,HKG,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,31,GUA,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,32,GUA,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,33,EGY,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,34,SMR,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,35,FIJ,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,36,HON,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,DNS,SWE,0.0
Swimming,200m freestyle women,los-angeles-1984,Athlete,0,DNS,TUN,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,GOLD,1,AUS,2.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,SILVER,2,FRG,3.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,BRONZE,3,VEN,1.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,4,USA,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,5,NZL,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,6,CAN,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,7,CAN,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,8,USA,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,9,JPN,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,10,NED,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,11,GBR,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,12,PUR,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,13,NED,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,14,ITA,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,15,ESP,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,16,GBR,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,17,BRA,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,18,GRE,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,19,JPN,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,20,SUI,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,21,SWE,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,22,ISR,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,23,POR,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,24,VEN,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,25,FRG,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,26,DEN,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,27,TUR,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,28,KOR,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,29,HKG,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,30,CRC,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,31,EGY,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,32,BAR,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,33,GUA,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,34,HON,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,35,ESA,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,DNS,BRA,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,DNS,EGY,0.0
Swimming,200m butterfly men,los-angeles-1984,Athlete,0,DNS,ITA,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,GOLD,1,USA,2.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,SILVER,2,USA,3.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,BRONZE,3,NED,1.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,4,ROU,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,5,ROU,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,6,FRG,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,7,GBR,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,8,NZL,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,9,AUS,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,10,AUS,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,10,ITA,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,12,NED,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,13,GBR,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,14,CAN,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,15,BEL,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,16,SUI,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,17,FRG,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,18,JPN,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,19,CAN,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,20,SWE,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,21,MEX,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,22,BEL,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,23,JPN,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,24,KOR,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,25,CHN,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,26,HKG,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,27,HKG,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,28,PHI,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,29,FIJ,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,30,AHO,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,31,MAS,0.0
Swimming,100m backstroke women,los-angeles-1984,Athlete,0,DNS,NOR,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,GOLD,1,USA,2.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,SILVER,2,NED,3.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,BRONZE,3,FRG,1.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,4,AUS,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,5,CAN,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,6,GBR,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,7,SWE,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,8,FRA,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,9,ITA,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,10,JPN,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,11,MEX,0.0
Swimming,4x100m freestyle relay women,los-angeles-1984,GameTeam,0,12,HKG,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,GOLD,1,USA,2.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,SILVER,2,FRG,3.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,BRONZE,3,GBR,1.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,4,AUS,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,5,CAN,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,6,SWE,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,7,NED,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,8,FRA,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,9,BRA,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,10,VEN,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,11,ESP,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,12,TUR,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,DSQ,JPN,0.0
Swimming,4x200m freestyle relay men,los-angeles-1984,GameTeam,0,DSQ,ITA,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,GOLD,1,CAN,2.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,SILVER,2,USA,3.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,BRONZE,3,BEL,1.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,4,JPN,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,5,AUS,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,6,FRG,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,7,GBR,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,8,USA,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,9,ITA,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,10,NED,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,11,ITA,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,12,CAN,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,13,ARG,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,14,SWE,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,15,GBR,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,16,AUS,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,17,MEX,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,18,NED,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,19,JPN,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,20,ISL,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,21,URU,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,22,HKG,0.0
Swimming,200m breaststroke women,los-angeles-1984,Athlete,0,23,HON,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,GOLD,1,CAN,2.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,SILVER,2,BRA,3.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,BRONZE,3,AUS,1.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,4,USA,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,5,ITA,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,6,USA,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,7,GBR,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,8,ITA,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,9,SWE,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,10,JAM,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,11,NOR,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,12,FRG,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,13,JPN,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,14,CAN,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,15,GBR,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,16,ISR,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,17,ISV,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,18,PHI,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,19,BAR,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,20,HKG,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,21,SRI,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,22,TPE,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,23,HON,0.0
Swimming,400m individual medley men,los-angeles-1984,Athlete,0,DNS,ESP,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,GOLD,1,USA,2.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,GOLD,1,USA,2.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,BRONZE,3,NED,1.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,4,NED,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,5,AUS,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,6,GBR,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,7,FRG,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,8,AUS,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,9,FRG,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,10,ITA,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,11,GBR,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,12,CAN,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,13,FRA,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,14,CAN,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,15,SWE,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,16,SWE,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,17,JPN,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,18,FIN,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,19,SUI,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,20,MEX,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,21,JPN,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,22,CHN,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,23,GRE,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,24,ITA,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,25,MEX,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,26,CHN,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,27,ARG,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,28,NZL,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,29,ISV,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,30,KOR,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,31,PER,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,32,HKG,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,33,IRL,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,34,HKG,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,35,TUN,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,36,PHI,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,37,GUA,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,38,MAS,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,39,NZL,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,40,EGY,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,41,GUA,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,42,EGY,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,43,FIJ,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,44,SMR,0.0
Swimming,100m freestyle women,los-angeles-1984,Athlete,0,45,HON,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,GOLD,1,USA,2.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,SILVER,2,USA,3.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,BRONZE,3,AUS,1.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,4,AUS,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,5,FRG,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,6,ITA,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,7,FRG,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,8,NOR,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,9,FIN,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,10,CAN,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,11,CAN,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,12,SWE,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,13,GBR,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,14,GBR,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,15,JPN,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,16,FRA,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,17,BEL,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,18,SWE,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,19,NZL,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,20,AUT,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,21,CHN,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,22,MAS,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,23,TUN,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,24,PER,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,25,HKG,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,26,FIJ,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,27,GUA,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,DNS,ITA,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,DNS,NOR,0.0
Swimming,200m individual medley women,los-angeles-1984,Athlete,0,DNS,URU,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,GOLD,1,USA,2.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,SILVER,2,USA,3.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,BRONZE,3,GBR,1.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,4,AUS,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,5,ITA,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,6,NED,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,7,ITA,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,8,CAN,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,9,SWE,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,10,CAN,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,11,FRG,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,12,MEX,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,13,AUS,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,14,GBR,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,15,FRA,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,16,SUI,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,17,TPE,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,18,JPN,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,19,GUA,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,20,TPE,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,DNS,GRE,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,DNS,ISR,0.0
Swimming,800m freestyle women,los-angeles-1984,Athlete,0,DNS,MEX,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,GOLD,1,NED,2.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,SILVER,2,USA,3.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,BRONZE,3,ROU,1.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,4,AUS,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,5,USA,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,6,FRG,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,7,ROU,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,8,NZL,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,9,FRG,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,10,GBR,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,11,GBR,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,12,CAN,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,13,BEL,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,14,JPN,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,15,SWE,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,16,AUS,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,17,NED,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,18,BEL,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,19,CAN,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,20,MEX,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,21,KOR,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,22,JPN,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,23,ITA,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,24,SUI,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,25,HKG,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,26,PHI,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,27,CHN,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,DNS,HKG,0.0
Swimming,200m backstroke women,los-angeles-1984,Athlete,0,DNS,NOR,0.0
Swimming,100m butterfly men,los-angeles-1984,Athlete,GOLD,1,FRG,2.0
Swimming,100m butterfly men,los-angeles-1984,Athlete,SILVER,2,USA,3.0
Swimming,100m butterfly men,los-angeles-1984,Athlete,BRONZE,3,AUS,1.0
Swimming,100m butterfly men,los-angeles-1984,Athlete,0,4,VEN,0.0
Swimming,100m butterfly men,los-angeles-1984,Athlete,0,5,GBR,0.0
